forgery_score_heuristic,utr_valid,utr_length,ela_tamper_regions,font_consistent,color_authentic,ocr_confidence,app_detected_encoded,label
0.5023606747729866,0.0,8.0,0.662912472571692,0.0,0.0,0.649189958449528,0.0,1
0.15078753003073675,1.0,12.0,0.06825324595377216,1.0,1.0,0.8726077519387295,1.0,0
0.059217639743620515,1.0,12.0,0.07805255152438619,1.0,1.0,0.7824418106644409,2.0,0
0.1959345627688091,1.0,12.0,0.05661806912250709,1.0,1.0,0.7938333967631062,0.0,0
0.17592494490726274,1.0,12.0,0.0970257109726057,1.0,1.0,0.8312983984444611,2.0,0
0.09929469435730276,1.0,12.0,0.053973261875994286,1.0,1.0,0.8883850158317907,1.0,0
0.0716353130320711,1.0,12.0,0.05908332605690108,1.0,1.0,0.7091500749817148,1.0,0
0.22082006472971707,1.0,12.0,0.032434502100527396,1.0,1.0,0.736626386410202,0.0,0
0.5040376397236717,0.0,10.0,0.5919816115580946,1.0,0.0,0.6480285768302181,3.0,1
0.14083116050826167,1.0,12.0,0.042750183132811176,1.0,1.0,0.7979015292795961,2.0,0
0.7272740172354952,0.0,0.0,0.16652344536669117,1.0,0.0,0.2277388475465706,3.0,1
0.00952157514982982,1.0,12.0,0.06199685648741642,1.0,1.0,0.9094595292029499,0.0,0
0.5947652788581668,0.0,10.0,0.773422989797591,0.0,0.0,0.5255276099847178,1.0,1
0.17901249331053612,1.0,12.0,0.07062461625552623,1.0,1.0,0.8868068622849392,1.0,0
0.46490163253045563,0.0,10.0,0.5730631569151915,1.0,1.0,0.4967076363946626,3.0,1
0.24908394395168107,1.0,12.0,0.0897436148046204,1.0,1.0,0.839014224464686,0.0,0
0.19464298476268777,1.0,12.0,0.014312798554846962,1.0,1.0,0.761363377950839,1.0,0
0.1497801462600813,1.0,12.0,0.035346074054678246,1.0,1.0,0.8375399273707773,1.0,0
0.9967354843658438,0.0,10.0,0.21809564869343606,0.0,1.0,0.5760041593570557,3.0,1
0.8632913988958693,0.0,0.0,0.5949088162210106,1.0,0.0,0.4860296141294022,0.0,1
0.20201695427900565,1.0,12.0,0.03207245244599576,1.0,1.0,0.8687288122353762,1.0,0
0.03186348985571724,1.0,12.0,0.07076883263306187,1.0,1.0,0.9918328968676258,2.0,0
0.14723326873639103,1.0,12.0,0.07516761720229193,1.0,1.0,0.8870433491557889,1.0,0
0.411667755051728,0.0,0.0,0.6736453877293046,1.0,0.0,0.5934876516500053,3.0,1
0.629553294202552,0.0,0.0,0.49804790082357175,0.0,0.0,0.5349866213160053,3.0,1
0.6233888846645591,1.0,0.0,0.263554578423584,0.0,1.0,0.48521693280347516,3.0,1
0.13698987224342324,1.0,12.0,0.04543773345599609,1.0,1.0,0.9533071248218847,2.0,0
0.8849009483132655,1.0,12.0,0.5626435013864913,0.0,0.0,0.3495255816763985,3.0,1
0.09639939812833334,1.0,12.0,0.0071034889044002125,1.0,1.0,0.7632379304650085,1.0,0
0.03075082378093641,1.0,12.0,0.055864239645042536,1.0,1.0,0.8029502059517974,2.0,0
0.23139212822669408,1.0,12.0,0.04508393714041321,1.0,1.0,0.7339714137522265,0.0,0
0.07949563783508373,1.0,12.0,0.05797311661341921,1.0,1.0,0.8036874980729204,0.0,0
0.1381284036956813,1.0,12.0,0.00941519101256979,1.0,1.0,0.8030989577827309,0.0,0
0.01829898094211091,1.0,12.0,0.060344859338137796,1.0,1.0,0.9004638395665049,1.0,0
0.40745535627635937,0.0,0.0,0.6252937214176101,0.0,1.0,0.39633564072485794,3.0,1
0.1898121832652107,1.0,12.0,0.09036078443467951,1.0,1.0,0.7698289441303866,0.0,0
0.007341039775598079,1.0,12.0,0.08229584462214862,1.0,1.0,0.7629258843051043,1.0,0
0.06961438659339325,1.0,12.0,0.06547090753562991,1.0,1.0,0.9471302187397369,1.0,0
0.5254348772685197,0.0,12.0,0.5020379998190165,0.0,0.0,0.5603612095903361,3.0,1
0.585837533050798,0.0,8.0,0.6953312128381443,1.0,0.0,0.26164200003928756,3.0,1
0.012305228635190402,1.0,12.0,0.02310808528744962,1.0,1.0,0.9692157152391145,0.0,0
0.13388845371991814,1.0,12.0,0.03568859751711102,1.0,1.0,0.8061367476209308,0.0,0
0.18870945498521194,1.0,12.0,0.017047793817391754,1.0,1.0,0.8228433559015611,1.0,0
0.4725998605072399,1.0,8.0,0.5360179489841099,0.0,0.0,0.23502761889973134,2.0,1
0.14110414694493692,1.0,12.0,0.06005831969871361,1.0,1.0,0.7498765991049101,1.0,0
0.895362054944209,1.0,8.0,0.7516289559736767,0.0,0.0,0.6106697055161256,3.0,1
0.08720797686465753,1.0,12.0,0.03748249243499977,1.0,1.0,0.8863991872467122,1.0,0
0.025344960617465884,1.0,12.0,0.07918913237957292,1.0,1.0,0.9434716013054645,0.0,0
0.04662962759996356,1.0,12.0,0.004077514155476392,1.0,1.0,0.8772678829564725,2.0,0
0.6595607955741564,0.0,10.0,0.3424414964631808,0.0,1.0,0.5743955238996563,3.0,1
0.8284427056854009,0.0,0.0,0.5230677749456181,0.0,0.0,0.33607262275059213,3.0,1
0.21320545542297534,1.0,12.0,0.07155533152342419,1.0,1.0,0.8767325603412685,0.0,0
0.034813517696175994,1.0,12.0,0.001071529769535895,1.0,1.0,0.8632772011045753,0.0,0
0.2253240026936622,1.0,12.0,0.0651667918706426,1.0,1.0,0.7942182384978196,1.0,0
0.772491282103535,0.0,10.0,0.6299283301287766,1.0,0.0,0.4620779787838264,0.0,1
0.0818880412950331,1.0,12.0,0.05466852550992888,1.0,1.0,0.8726228161858445,0.0,0
0.20369841688091467,1.0,12.0,0.041739162400610035,1.0,1.0,0.7929006611203877,2.0,0
0.4328107724520194,0.0,0.0,0.2212635836478712,0.0,0.0,0.22465417156559697,3.0,1
0.17378613851189845,1.0,12.0,0.040431876810429215,1.0,1.0,0.8284598844776844,2.0,0
0.7534800418936229,0.0,8.0,0.779649442638478,1.0,0.0,0.38858360740644843,0.0,1
0.1597799844538751,1.0,12.0,0.08679182945200221,1.0,1.0,0.8364219566901577,2.0,0
0.5523285076744192,1.0,0.0,0.5255459938735099,1.0,0.0,0.26085253292982374,1.0,1
0.11004974948887264,1.0,12.0,0.014745252670628395,1.0,1.0,0.7984578260827935,2.0,0
0.019244977457198248,1.0,12.0,0.028975145291376805,1.0,1.0,0.7483663861762013,1.0,0
0.40933752775522964,0.0,8.0,0.2804983738885678,1.0,0.0,0.25548761239464113,3.0,1
0.5435553176508784,1.0,11.0,0.5298078256457609,0.0,0.0,0.528917616169865,1.0,1
0.17928014211804838,1.0,12.0,0.08561324990137435,1.0,1.0,0.8070306134869818,2.0,0
0.16663049417325873,1.0,12.0,0.008010572660960225,1.0,1.0,0.8325501114405863,2.0,0
0.6146709555050598,0.0,11.0,0.34216491565676355,0.0,0.0,0.5653158981256003,3.0,1
0.23126179383575363,1.0,12.0,0.06316435150828917,1.0,1.0,0.7163172245566933,2.0,0
0.7447493185311278,0.0,10.0,0.21969455623551684,0.0,0.0,0.5301392781640019,3.0,1
0.14958181628060674,1.0,12.0,0.060730644826267124,1.0,1.0,0.7742619866810125,0.0,0
0.18270524124518245,1.0,12.0,0.09812970904972468,1.0,1.0,0.7769590187332743,2.0,0
0.8758061845753596,1.0,10.0,0.6563938843336553,1.0,1.0,0.3515685999353556,3.0,1
0.8804700480243357,0.0,0.0,0.4346549965007911,0.0,0.0,0.5260062696542025,1.0,1
0.5720894483242187,1.0,8.0,0.7040797714199274,0.0,0.0,0.3763854831235084,1.0,1
0.13991217087172853,1.0,12.0,0.000977084741918366,1.0,1.0,0.7979383924731975,1.0,0
0.02353924706714003,1.0,12.0,0.031141330939129422,1.0,1.0,0.9938531585864525,0.0,0
0.16671184782641452,1.0,12.0,0.032302734575409386,1.0,1.0,0.9693757560872998,2.0,0
0.8163072317633597,0.0,10.0,0.3921428443218167,1.0,0.0,0.5481413277749003,3.0,1
0.03761806775149937,1.0,12.0,0.09680763814507336,1.0,1.0,0.8340143581775561,1.0,0
0.004060860802363425,1.0,12.0,0.07287780544506475,1.0,1.0,0.7970591237456475,0.0,0
0.14935327554257707,1.0,12.0,0.06005168604336534,1.0,1.0,0.8995110023638766,2.0,0
0.8289390628463731,0.0,8.0,0.7754383915753641,0.0,0.0,0.41583129353500614,3.0,1
0.06045954885383828,1.0,12.0,0.04259975194684282,1.0,1.0,0.9903228474501147,2.0,0
0.8179282385714224,1.0,0.0,0.6972837665140763,1.0,0.0,0.37724808572372764,1.0,1
0.12431398257867204,1.0,12.0,0.03397774715618851,1.0,1.0,0.961640710006743,1.0,0
0.813556981279573,0.0,0.0,0.4978283299877132,0.0,0.0,0.31352553180957643,3.0,1
0.1787966136950603,1.0,12.0,0.028191904290472913,1.0,1.0,0.80914289234228,1.0,0
0.8936418916260589,0.0,10.0,0.48853867485148206,0.0,0.0,0.2541531981093734,0.0,1
0.9197102253214177,0.0,0.0,0.32232361276984667,0.0,0.0,0.29914732704691216,0.0,1
0.6892561112768285,0.0,0.0,0.4698508212481699,0.0,0.0,0.22001473496142201,3.0,1
0.16241166224809211,1.0,12.0,0.060773679487885916,1.0,1.0,0.8538065533049526,1.0,0
0.4607656742986038,0.0,0.0,0.1600738571870237,1.0,0.0,0.5191072361686718,0.0,1
0.05787002397824706,1.0,12.0,0.06813530132413488,1.0,1.0,0.9820549573756248,0.0,0
0.18540065486294638,1.0,12.0,0.027941588417607202,1.0,1.0,0.7394960766379775,0.0,0
0.21704020101288674,1.0,12.0,0.024528553225533458,1.0,1.0,0.7472021979107577,0.0,0
0.609256748437653,0.0,0.0,0.7325830089064622,0.0,0.0,0.5175915729666432,3.0,1
0.015777258269787542,1.0,12.0,0.011764902847355863,1.0,1.0,0.7682071900288296,0.0,0
0.2185566810345879,1.0,12.0,1.8839955658189746e-05,1.0,1.0,0.7507243211067978,1.0,0
0.045570969618989515,1.0,12.0,0.05639650920188364,1.0,1.0,0.9522129957633794,1.0,0
0.9120793319215319,0.0,12.0,0.43202723151556166,0.0,0.0,0.5262190388838286,0.0,1
0.23994775510121255,1.0,12.0,0.004869484839992977,1.0,1.0,0.7294023054342222,1.0,0
0.673784746994904,0.0,11.0,0.19518070144158106,0.0,1.0,0.47059257095126805,3.0,1
0.09449689753056362,1.0,12.0,0.07050843642966599,1.0,1.0,0.7746172463290864,2.0,0
0.7212789697941725,1.0,8.0,0.6339880343759994,0.0,0.0,0.6466814968037916,3.0,1
0.13043251165905329,1.0,12.0,0.034265348812091534,1.0,1.0,0.8596734966478897,2.0,0
0.19072333388859103,1.0,12.0,0.004545250043579596,1.0,1.0,0.8939801331845986,2.0,0
0.9397603568579415,0.0,0.0,0.206386613075898,0.0,1.0,0.5027716498511379,3.0,1
0.06669525356882125,1.0,12.0,0.0976614955832653,1.0,1.0,0.8233111039954694,2.0,0
0.160243019336333,1.0,12.0,0.0822480563634361,1.0,1.0,0.7397574018225545,1.0,0
0.9470929561820457,0.0,8.0,0.6398465854606916,0.0,0.0,0.5790671002182449,3.0,1
0.21344623042616676,1.0,12.0,0.024197713031704537,1.0,1.0,0.9881880926539599,2.0,0
0.1708238441516263,1.0,12.0,0.04459027063767484,1.0,1.0,0.7820879998844997,0.0,0
0.034706193360505094,1.0,12.0,0.0002710899414329671,1.0,1.0,0.7350088192425044,2.0,0
0.5720774375131239,0.0,10.0,0.4096110781817368,0.0,0.0,0.5680080564407386,3.0,1
0.7382820346669865,1.0,12.0,0.36810161242124806,0.0,0.0,0.38780656413686365,3.0,1
0.028459598369150352,1.0,12.0,0.03452231428016921,1.0,1.0,0.8522235816153426,0.0,0
0.1579533817541671,1.0,12.0,0.025980358106415982,1.0,1.0,0.8902017109298834,0.0,0
0.4621077682036786,1.0,0.0,0.1573661855829169,0.0,0.0,0.39740811630490713,3.0,1
0.1803832152804764,1.0,12.0,0.06104046670079576,1.0,1.0,0.9847920391173297,2.0,0
0.10381024308351011,1.0,12.0,0.08884641099229207,1.0,1.0,0.9472980675637808,1.0,0
0.9577034232208893,1.0,10.0,0.5110912942407677,0.0,0.0,0.32252854731866043,1.0,1
0.008345900446595306,1.0,12.0,0.03636931247561403,1.0,1.0,0.9197905704102498,2.0,0
0.08885983434101544,1.0,12.0,0.06692190299248667,1.0,1.0,0.8451407619581941,2.0,0
0.06685050696438533,1.0,12.0,0.0015110684214475036,1.0,1.0,0.9895046108363416,2.0,0
0.6042646480596511,0.0,10.0,0.2830640659368159,0.0,0.0,0.20887658590842897,0.0,1
0.6963095174248601,0.0,11.0,0.46740126783679936,0.0,0.0,0.5367623750428789,3.0,1
0.021676641898910054,1.0,12.0,0.05383631021010228,1.0,1.0,0.9739689058837812,1.0,0
0.13887385602646504,1.0,12.0,0.0189815302972156,1.0,1.0,0.874654969027777,0.0,0
0.1470001158574071,1.0,12.0,0.03531028889383895,1.0,1.0,0.939935009333735,1.0,0
0.21740152061869436,1.0,12.0,0.04027758332328999,1.0,1.0,0.9910706033244631,0.0,0
0.8050279733739519,0.0,11.0,0.47060827235674074,0.0,1.0,0.4021831194033145,1.0,1
0.2198741426820316,1.0,12.0,0.04600023955807989,1.0,1.0,0.7285159136598078,2.0,0
0.09768209140340331,1.0,12.0,0.07983441882243283,1.0,1.0,0.8115798003750594,2.0,0
0.6088422225166841,0.0,10.0,0.7811339644090391,0.0,0.0,0.20048915891221966,3.0,1
0.6091054898692513,1.0,0.0,0.4349858992249914,1.0,0.0,0.47982105406568715,3.0,1
0.20095122262086879,1.0,12.0,0.013714848815274317,1.0,1.0,0.8742097253662855,1.0,0
0.06497624481070821,1.0,12.0,0.03451922084942105,1.0,1.0,0.975245752939597,1.0,0
0.022855497954284543,1.0,12.0,0.06256819122613526,1.0,1.0,0.8651595041788677,0.0,0
0.2140810729695231,1.0,12.0,0.04045081271221901,1.0,1.0,0.9663310296282879,2.0,0
0.7127042349481225,1.0,0.0,0.6241200416722513,0.0,0.0,0.5637610201241332,2.0,1
0.7665558324900867,1.0,12.0,0.48911267088849686,1.0,0.0,0.6169994992490915,3.0,1
0.23472374001031876,1.0,12.0,0.08939852050469609,1.0,1.0,0.8012440977024694,2.0,0
0.8421977870362134,1.0,11.0,0.3294771110882478,0.0,0.0,0.5859471786690155,1.0,1
0.14971135001985975,1.0,12.0,0.020109872744266746,1.0,1.0,0.8770697977452678,2.0,0
0.04155734051291468,1.0,12.0,0.09164891511155143,1.0,1.0,0.7983514596550102,0.0,0
0.8622888718714179,0.0,10.0,0.3401512785130204,0.0,0.0,0.25078617422466376,3.0,1
0.010915414426840298,1.0,12.0,0.016167254414680265,1.0,1.0,0.7062583417874614,2.0,0
0.7120117277737142,0.0,0.0,0.44959850239777877,0.0,0.0,0.5002356550891525,1.0,1
0.2466407785286026,1.0,12.0,0.0597839986845685,1.0,1.0,0.7245897203930987,1.0,0
0.5690784102378955,1.0,10.0,0.30234055894061906,1.0,1.0,0.4624742887125935,3.0,1
0.21652538634445867,1.0,12.0,0.028943952161948797,1.0,1.0,0.840304363745463,1.0,0
0.43785680870992943,1.0,10.0,0.3531174119928556,0.0,0.0,0.6403602776867183,3.0,1
0.08075279959655346,1.0,12.0,0.09970781570816617,1.0,1.0,0.9939347373563565,2.0,0
0.10739898589401617,1.0,12.0,0.030883442400734085,1.0,1.0,0.8446793083756576,0.0,0
0.9476206062142662,1.0,8.0,0.7612026706030386,0.0,0.0,0.23615158995626942,3.0,1
0.06851789733554775,1.0,12.0,0.0807070903866703,1.0,1.0,0.7585721808869476,0.0,0
0.18325090490708834,1.0,12.0,0.06761253975882903,1.0,1.0,0.7415306479988183,0.0,0
0.4094034243332355,0.0,0.0,0.21121030386070416,1.0,0.0,0.4384597738524272,0.0,1
0.5690749885055596,0.0,12.0,0.575150409421236,0.0,1.0,0.2240564206721682,3.0,1
0.7888880458293868,0.0,12.0,0.7113052455864287,0.0,1.0,0.48696628296886796,3.0,1
0.19149289371379477,1.0,12.0,0.041367867898526034,1.0,1.0,0.8958918765723818,0.0,0
0.033444536248492,1.0,12.0,0.09533071675823726,1.0,1.0,0.7217996762743469,0.0,0
0.217960881936308,1.0,12.0,0.0029247283034559146,1.0,1.0,0.9477450251694288,1.0,0
0.0058987411613822816,1.0,12.0,0.08985606046748394,1.0,1.0,0.9349595239895878,0.0,0
0.6681917740848508,1.0,10.0,0.38695228055777625,0.0,1.0,0.2523812830245857,1.0,1
0.9408680977230277,0.0,12.0,0.6923789279387326,0.0,0.0,0.3311368124042219,2.0,1
0.13458298581392836,1.0,12.0,0.02688535143821935,1.0,1.0,0.8105346759749736,1.0,0
0.18060284611588615,1.0,12.0,0.0007391901444293025,1.0,1.0,0.8527406238764798,0.0,0
0.016844217880481432,1.0,12.0,0.08315407863376656,1.0,1.0,0.7531979659671818,2.0,0
0.1541625786301845,1.0,12.0,0.07965372909761764,1.0,1.0,0.844456705453765,1.0,0
0.06382663118210796,1.0,12.0,0.06616323503711467,1.0,1.0,0.9935893862201591,2.0,0
0.04055835144561984,1.0,12.0,0.001260751997575904,1.0,1.0,0.8679267050915147,0.0,0
0.5059858179222817,1.0,12.0,0.6271705778000867,0.0,0.0,0.25740941101251186,3.0,1
0.73832021913506,0.0,11.0,0.5268922548827087,1.0,0.0,0.26006099567695784,3.0,1
0.04036445851606002,1.0,12.0,0.04717398375184391,1.0,1.0,0.8660415328629549,0.0,0
0.09957184599390889,1.0,12.0,0.009169933511143013,1.0,1.0,0.8009111391485266,0.0,0
0.015151226928727446,1.0,12.0,0.06853953434460057,1.0,1.0,0.7074898666360171,2.0,0
0.244257919136294,1.0,12.0,0.054477222698278885,1.0,1.0,0.7407064953376837,2.0,0
0.1586860352760074,1.0,12.0,0.018641980485397457,1.0,1.0,0.924810830993487,2.0,0
0.20913272269022587,1.0,12.0,0.07043353159571805,1.0,1.0,0.9785790644591915,0.0,0
0.1944005709338064,1.0,12.0,0.04803700818663547,1.0,1.0,0.9955858151996513,2.0,0
0.09955694848950292,1.0,12.0,0.04439038323199116,1.0,1.0,0.9680783759350395,2.0,0
0.2165440364437338,1.0,12.0,0.06011150117432088,1.0,1.0,0.9124217733388136,1.0,0
0.7830100390784385,0.0,0.0,0.702151879453561,0.0,0.0,0.6414939310310793,3.0,1
0.04896020314672972,1.0,12.0,0.08969579304235344,1.0,1.0,0.8560571569754662,1.0,0
0.4251823020436402,1.0,12.0,0.5158848871319135,0.0,1.0,0.3328672835386883,1.0,1
0.1787310100505619,1.0,12.0,0.05627502863433827,1.0,1.0,0.8414597380307538,2.0,0
0.12305807879560207,1.0,12.0,0.019500898043861584,1.0,1.0,0.8956279185644952,0.0,0
0.09732390351049414,1.0,12.0,0.028869373677069987,1.0,1.0,0.8067018149394847,0.0,0
0.04492077721756049,1.0,12.0,0.023754332492387766,1.0,1.0,0.9914185282124919,2.0,0
0.6322403880347759,0.0,11.0,0.4276361451814543,1.0,0.0,0.6304568858534718,3.0,1
0.19315568186234564,1.0,12.0,0.026489544723673344,1.0,1.0,0.893586951257715,2.0,0
0.10319838765168807,1.0,12.0,0.07049255496889531,1.0,1.0,0.8794858174804464,0.0,0
0.7425949427955871,0.0,10.0,0.7232371350962487,0.0,0.0,0.20653179253742396,3.0,1
0.22376415099995828,1.0,12.0,0.08532424691971176,1.0,1.0,0.9020639734394172,2.0,0
0.06079304774986352,1.0,12.0,0.07222669318556592,1.0,1.0,0.9567089404318857,2.0,0
0.12919748478203955,1.0,12.0,0.07401613687614632,1.0,1.0,0.8892101413476354,1.0,0
0.07604967990907022,1.0,12.0,0.030394251225502735,1.0,1.0,0.7691249986352049,2.0,0
0.057887108991262204,1.0,12.0,0.09425459396769054,1.0,1.0,0.7128512665357339,2.0,0
0.7868761614764497,0.0,10.0,0.7656599746087438,0.0,0.0,0.2287600944271135,1.0,1
0.12455900012481824,1.0,12.0,0.04066740699985832,1.0,1.0,0.9859060063536698,1.0,0
0.1553361243133824,1.0,12.0,0.05591848068293265,1.0,1.0,0.8884714331389844,0.0,0
0.09859133095458755,1.0,12.0,0.05494142384304534,1.0,1.0,0.9240627148407468,2.0,0
0.06803628430749067,1.0,12.0,0.05902306668690871,1.0,1.0,0.808292169082008,2.0,0
0.08914904399655141,1.0,12.0,0.025448133161826026,1.0,1.0,0.7038692409368575,2.0,0
0.013191314464900655,1.0,12.0,0.06920112559466547,1.0,1.0,0.8373786983302083,0.0,0
0.14757373562870194,1.0,12.0,0.026806364082287627,1.0,1.0,0.8872446723547402,1.0,0
0.11979546940743274,1.0,12.0,0.002564206580643569,1.0,1.0,0.8023743482878469,0.0,0
0.21301210395117323,1.0,12.0,0.05592181317684582,1.0,1.0,0.854422658127034,1.0,0
0.5512863735033662,0.0,0.0,0.5516133253678238,0.0,0.0,0.6294902511444833,3.0,1
0.19862140841212267,1.0,12.0,0.08843765470229714,1.0,1.0,0.803434426021794,2.0,0
0.07034774014438169,1.0,12.0,0.02526490939608851,1.0,1.0,0.7015246419454078,2.0,0
0.4390032936464838,0.0,11.0,0.3621081672590352,0.0,1.0,0.4967188343387718,2.0,1
0.19582449573901192,1.0,12.0,0.02659284506321188,1.0,1.0,0.9970996911380945,2.0,0
0.20149813744378953,1.0,12.0,0.05502265421562618,1.0,1.0,0.7130237598564457,1.0,0
0.9470639691032197,0.0,11.0,0.37857102717403784,0.0,0.0,0.3575320905237288,1.0,1
0.20024517510084122,1.0,12.0,0.01044545181001514,1.0,1.0,0.8730572143398101,2.0,0
0.875017059521048,1.0,10.0,0.2107541589878883,0.0,1.0,0.3873572744583943,3.0,1
0.022322381131393232,1.0,12.0,0.06870192665032428,1.0,1.0,0.8481442121370786,0.0,0
0.466981557637637,1.0,11.0,0.49410390387589675,0.0,0.0,0.5864787125364171,3.0,1
0.11998470867928088,1.0,12.0,0.060002054811930376,1.0,1.0,0.787498773612791,0.0,0
0.15245319038702926,1.0,12.0,0.024080381607317326,1.0,1.0,0.816042172615564,0.0,0
0.17394936941386122,1.0,12.0,0.04580222116682588,1.0,1.0,0.7276285759698706,1.0,0
0.03445572478980885,1.0,12.0,0.06630420045004923,1.0,1.0,0.7005639650574732,2.0,0
0.07524157990790542,1.0,12.0,0.018404477205021353,1.0,1.0,0.9269353263966735,0.0,0
0.22579769470860728,1.0,12.0,0.0603850982540278,1.0,1.0,0.8729842021389154,2.0,0
0.09133920491851441,1.0,12.0,0.048780980080873795,1.0,1.0,0.9552452553508439,1.0,0
0.0926180256978455,1.0,12.0,0.048452298519102134,1.0,1.0,0.8854764314590888,2.0,0
0.015631573935711435,1.0,12.0,0.045894051659682036,1.0,1.0,0.9198200424358496,1.0,0
0.08430164389143802,1.0,12.0,0.014284196481433187,1.0,1.0,0.9076220941073107,2.0,0
0.20521536828833814,1.0,12.0,0.07184572708365537,1.0,1.0,0.8605110196134731,1.0,0
0.006285489569318181,1.0,12.0,0.06944504561307088,1.0,1.0,0.7246621191135345,1.0,0
0.13797670969362139,1.0,12.0,0.05609379715353863,1.0,1.0,0.9629960807975035,0.0,0
0.2316469062903736,1.0,12.0,0.04921162930795382,1.0,1.0,0.7774733164896874,0.0,0
0.07792245712876036,1.0,12.0,0.00031409060481221165,1.0,1.0,0.7522730204936139,2.0,0
0.0616005083097767,1.0,12.0,0.08191023176741997,1.0,1.0,0.9398247636906938,2.0,0
0.019742290547707153,1.0,12.0,0.02395101699095381,1.0,1.0,0.938373483610057,1.0,0
0.4142660213811318,0.0,8.0,0.614326379011433,1.0,0.0,0.46060142144402244,3.0,1
0.19551269231593957,1.0,12.0,0.02400707404875665,1.0,1.0,0.7432927602164808,2.0,0
0.1264241859453435,1.0,12.0,0.00620414169565543,1.0,1.0,0.7213467036633728,2.0,0
0.21675787403061214,1.0,12.0,0.057867540857239344,1.0,1.0,0.8315846257568771,0.0,0
0.04138012759182244,1.0,12.0,0.01863208794941207,1.0,1.0,0.9512472367007476,0.0,0
0.21036188827118998,1.0,12.0,0.04712871673981646,1.0,1.0,0.9937314814045464,2.0,0
0.6479220283581153,0.0,0.0,0.7188863728912166,0.0,0.0,0.27288523298132317,3.0,1
0.051350352119507336,1.0,12.0,0.03814410414133115,1.0,1.0,0.9946148611047887,1.0,0
0.08899275812209859,1.0,12.0,0.0015813196232962068,1.0,1.0,0.7231435505618745,1.0,0
0.48515992645563916,0.0,11.0,0.2921812100176605,1.0,0.0,0.32423873982016804,1.0,1
0.24359870191654162,1.0,12.0,0.0986210744479603,1.0,1.0,0.9094485142059235,0.0,0
0.24795248783734086,1.0,12.0,0.009917809958721591,1.0,1.0,0.8204482947583864,1.0,0
0.853740153889728,1.0,12.0,0.6816029312196411,0.0,0.0,0.36037572468495693,0.0,1
0.19320569500420112,1.0,12.0,0.023005368303143394,1.0,1.0,0.7394005379228134,2.0,0
0.24811057234369474,1.0,12.0,0.038632317307646595,1.0,1.0,0.872152376231354,1.0,0
0.24273506240115464,1.0,12.0,0.017715352322262557,1.0,1.0,0.9166198192611356,1.0,0
0.4278417316090754,0.0,10.0,0.7292805183111762,0.0,1.0,0.3377881642169366,3.0,1
0.8318167428765024,1.0,10.0,0.3361379441266531,0.0,0.0,0.2580665545146965,3.0,1
0.05502783147618828,1.0,12.0,0.035052053428616184,1.0,1.0,0.8117599821278652,2.0,0
0.020153851292400438,1.0,12.0,0.09395685890251658,1.0,1.0,0.9265400852335588,2.0,0
0.017943951556628257,1.0,12.0,0.06826172212234025,1.0,1.0,0.7725795040946588,1.0,0
0.23166471644844855,1.0,12.0,0.0727271995856421,1.0,1.0,0.7979622306417505,1.0,0
0.5866724084557884,0.0,10.0,0.5550363984892451,0.0,1.0,0.37189256136063653,3.0,1
0.15647284410925227,1.0,12.0,0.08859777482361872,1.0,1.0,0.8847589564546914,1.0,0
0.6027673426271745,0.0,12.0,0.3115045408708823,0.0,0.0,0.4282147471881733,3.0,1
0.5566171991760696,0.0,12.0,0.7001828645997495,0.0,1.0,0.4408637305831891,3.0,1
0.43414088829857295,1.0,8.0,0.7556867199900529,1.0,0.0,0.24587021242217386,3.0,1
0.11280983604524703,1.0,12.0,0.09849896561408751,1.0,1.0,0.9316037428929971,2.0,0
0.11253084029548305,1.0,12.0,0.057926635382052685,1.0,1.0,0.927805307725784,2.0,0
0.6320178699924772,0.0,12.0,0.4450519886741674,0.0,0.0,0.6195566637351699,3.0,1
0.8834583509759988,0.0,12.0,0.4191854844764139,0.0,0.0,0.649701325992577,1.0,1
0.03659349804056228,1.0,12.0,0.036753442229153145,1.0,1.0,0.720451692815648,1.0,0
0.24814544887194084,1.0,12.0,0.01562015079305993,1.0,1.0,0.9965262981890444,2.0,0
0.034943094156572374,1.0,12.0,0.07952673118598902,1.0,1.0,0.7604881960143233,1.0,0
0.8252795589436923,1.0,12.0,0.4372400992363018,1.0,0.0,0.5554885250075479,3.0,1
0.18489529430543566,1.0,12.0,0.021096989061995045,1.0,1.0,0.9524866022628322,1.0,0
0.8168965475968755,0.0,8.0,0.15424151677877654,0.0,1.0,0.24139302980185998,2.0,1
0.5009266554601249,0.0,0.0,0.7301973632286956,0.0,0.0,0.4237583815462896,0.0,1
0.7121276132540976,0.0,12.0,0.2664275347020208,1.0,1.0,0.3962187123108276,3.0,1
0.19134084096451018,1.0,12.0,0.025302634092025322,1.0,1.0,0.959668714951661,2.0,0
0.4739703564714477,1.0,0.0,0.19662562957969043,0.0,0.0,0.5436213801896062,3.0,1
0.4060686589965015,1.0,11.0,0.4404093897303375,0.0,0.0,0.6138357086126334,2.0,1
0.24379499399387708,1.0,12.0,0.08332043565966744,1.0,1.0,0.7909052520946089,1.0,0
0.035492997440248475,1.0,12.0,0.03479414115821666,1.0,1.0,0.8351052936716238,1.0,0
0.014904331336164756,1.0,12.0,0.06920505530397449,1.0,1.0,0.7419962130165288,2.0,0
0.7115360465137166,0.0,0.0,0.3447352261303902,0.0,0.0,0.25247133489296036,2.0,1
