ela_mean,ela_std,ela_max,ela_high_pixel_ratio,metadata_anomaly_score,file_size_kb,page_count,font_count,image_count,creation_to_mod_delta_days,has_javascript,has_encryption,text_extraction_failed,label
25.339714155505064,5.720747549983749,143.27791246877345,0.05177697574434457,0,2484.6915133960797,12,3,3,359.6235456568291,0.0,0.0,0.0,0
50.5234108607733,10.453012946249693,123.1562119561134,0.0558180322862548,0,386.4678341060483,17,5,9,324.9003895081236,0.0,0.0,0.0,0
10.792592111593816,19.59847038571642,138.8746516813813,0.009251187543143618,0,1063.3612970524946,3,5,4,51.89620238138334,0.0,1.0,0.0,0
31.920943235095574,6.325093939083999,145.70069178193546,0.11895925813553214,0,4912.855515432706,16,2,8,334.1636059815943,0.0,0.0,0.0,0
55.16984002516908,23.913123307641683,122.69322966314722,0.10863087340439236,0,2735.086458965073,28,5,4,111.10393868147878,0.0,0.0,0.0,0
202.18226776844892,44.06678704032075,187.14135593020563,0.36472817529440793,2,264.71351122962847,4,0,1,-1.0,1.0,0.0,1.0,1
56.78441887738129,18.313474724585824,76.509140192745,0.08558400776113469,0,2804.27469900514,23,8,7,68.89684444594793,0.0,1.0,0.0,0
134.62149411073761,43.07054740990533,219.6783904080797,0.34957970427929347,2,713.6111948179555,4,0,1,1.0,0.0,0.0,1.0,1
130.83610950436736,48.16973518616712,203.17746860933585,0.5555130043644196,2,38.91609495993521,3,1,3,-1.0,0.0,0.0,0.0,1
25.84520688603124,10.335890988676617,100.5925800146394,0.11665918651016896,0,4232.077222782017,27,6,0,66.74555226552843,0.0,0.0,0.0,0
215.17799200696615,46.94541016418614,228.6082940843229,0.5654451123987368,4,694.2805580995914,1,2,0,1.0,0.0,0.0,0.0,1
48.23248057951786,20.570285897051146,127.01116522302854,0.03394239409405015,1,4976.151497093447,26,8,12,96.18532650656218,0.0,0.0,0.0,0
56.50854827192123,21.88497404811637,117.58477464643364,0.020867377333663128,0,4383.78057143545,5,1,7,277.7787934415358,0.0,0.0,0.0,0
42.593247383359376,19.85706462228793,52.29021614649123,0.14384510192358693,0,989.4055224845599,16,3,10,354.3387115576958,0.0,0.0,0.0,0
188.74757719135027,39.46684725894889,234.42719898494303,0.4868294454167261,4,648.7587761153663,2,1,2,2.0,0.0,0.0,0.0,1
33.035021906857864,21.135634247051563,86.31912463541383,0.12873968227676202,0,438.66602902095184,24,6,4,278.58499933267314,0.0,0.0,0.0,0
20.53965507750143,9.587315540753448,96.91072110475787,0.04028432511804639,0,879.0808910158331,5,4,2,359.6358987848592,0.0,0.0,0.0,0
57.48010735168158,11.58154833780064,59.487071267517976,0.14952733317891298,0,4263.726351063056,29,8,0,64.62012598686583,0.0,0.0,0.0,0
11.35837106127799,6.3040918252098415,96.39313768123327,0.136383030879234,0,2514.1719147697368,6,7,3,164.8693390195642,0.0,0.0,0.0,0
15.68230193483597,5.078367499021866,149.9460681059673,0.12034105457212166,0,2573.1440726764895,23,3,11,214.666013895767,0.0,0.0,0.0,0
217.4658676269197,69.8569420035196,238.29882171107906,0.42273073139923895,4,99.33974825535412,3,1,0,-1.0,0.0,0.0,0.0,1
192.86071496462586,35.750605471626855,247.11804035115847,0.32044765429055744,2,135.10003949788006,1,1,2,0.0,0.0,0.0,0.0,1
26.622385912381915,16.826851795972836,121.56392360669594,0.13335631765352418,0,3061.12968911262,14,2,11,195.80470845541504,0.0,0.0,0.0,0
13.417380909484557,21.52797547489267,76.1929244848229,0.10332777934509975,1,1732.1437721335722,28,2,9,114.1195547396551,0.0,0.0,0.0,0
196.49809615255816,66.84137701138116,243.7250546364322,0.7984961392522909,4,216.7983080145328,1,0,2,-1.0,1.0,0.0,0.0,1
203.79342431185182,50.04315897431903,242.45677919032784,0.6365826073724017,2,735.2575802063443,1,0,3,0.0,0.0,0.0,0.0,1
56.32938125807472,14.842325861590764,75.82443882989584,0.0688703634357392,1,2488.4595652647045,13,3,14,47.04109849738697,0.0,0.0,0.0,0
81.16106332129998,45.26965000376919,225.70445372847922,0.7088260034343234,4,46.397774165586256,3,1,1,0.0,0.0,0.0,0.0,1
29.307795929691057,24.087938040669485,141.06430158345455,0.14434511236683598,0,1027.494239244131,26,5,1,182.36072037954813,0.0,0.0,0.0,0
181.10640574659442,72.7438858403791,209.0422184717227,0.2745310839922742,4,403.55304839300277,1,2,1,1.0,0.0,0.0,0.0,1
11.989856366782627,16.95364671046918,136.9695884851634,0.13362482224344502,0,2323.5532566547154,21,2,5,268.94165634929897,0.0,0.0,0.0,0
168.0788448863359,30.33702817945336,253.65362992430641,0.31083563305404305,4,575.4695995908172,4,2,4,-1.0,0.0,0.0,0.0,1
26.567350355152538,14.64082116224165,69.6097712738393,0.09161701066136524,0,1074.6132632702127,13,6,0,2.7973719169672444,0.0,0.0,0.0,0
156.86741158007368,42.4274778973898,219.11572745761362,0.21533656401108117,3,462.37203032003293,1,1,4,1.0,0.0,0.0,0.0,1
42.10067923376206,14.230579170801034,80.52643016074359,0.03334773138213394,0,2075.4874048630036,22,2,0,120.61340963080636,0.0,0.0,0.0,0
202.90930571266583,69.30880524621242,244.31156679178014,0.7201668415478928,2,451.44814119017565,4,2,2,-1.0,0.0,0.0,0.0,1
39.25499492724931,9.297423476982692,138.90962427162395,0.1490041282582115,0,4318.145560097312,26,3,1,28.29896523734798,0.0,0.0,0.0,0
58.50286800190347,13.634059573128381,146.93496144198252,0.021048527965173914,0,1044.821462316636,4,3,6,332.90352529988206,0.0,0.0,0.0,0
33.79633486824817,24.086919032466017,74.73513718177428,0.1097468855879832,0,1524.3443743821078,8,1,12,291.5208903895823,0.0,0.0,0.0,0
154.19556307977803,61.25351456886247,243.38414586875717,0.7915067086892311,3,80.05043551144061,2,2,3,0.0,0.0,0.0,0.0,1
56.371141824138114,15.419827772987142,98.75984380495609,0.08674936540564562,0,579.0727066808054,8,9,11,115.83424051409366,0.0,0.0,0.0,0
44.48507674309343,19.49741707159761,119.81169240835236,0.046645953207454995,0,1398.7125609638251,2,8,11,3.5406295469104103,0.0,0.0,0.0,0
13.106288536004786,20.331145887335065,121.92114476337886,0.13225690071979454,0,382.6279752242501,23,9,9,61.003332319459524,0.0,0.0,0.0,0
36.0115244551545,18.541875695672886,127.85158800616635,0.01965219279756984,0,219.7746114513928,2,2,10,337.4404132125293,0.0,0.0,0.0,0
43.78314511035365,12.918744523918997,125.62537914224343,0.0681275494105059,0,4676.9130816670895,23,7,1,213.35823633970224,0.0,0.0,0.0,0
35.305197817967354,23.640286845138682,82.06421921595143,0.08908246463368481,0,2298.6264624845435,5,7,9,361.33548482233,0.0,0.0,0.0,0
103.69706510015867,54.81029399750041,229.74107454738422,0.5232865481408665,4,62.48888913614124,1,0,2,-1.0,0.0,0.0,0.0,1
127.26798679090125,51.5409844079322,217.74825231607116,0.6925855961197955,3,271.1843563953745,4,1,0,-1.0,0.0,0.0,0.0,1
144.30094349478702,78.22492624319705,196.42338382381786,0.5821066703993114,4,662.1959465828514,3,2,2,1.0,0.0,0.0,0.0,1
205.16075806238428,32.79739732993103,224.3609914555806,0.44211462112767064,3,708.8112530668761,1,1,2,-1.0,0.0,0.0,0.0,1
186.0017958391707,49.091363471693235,191.49005823333297,0.5237683909968606,3,305.43499483876906,1,0,0,-1.0,0.0,0.0,1.0,1
193.34121686396037,68.02925853387683,241.5225446461969,0.3237791512033452,2,243.6438408381887,4,2,4,-1.0,0.0,0.0,0.0,1
201.7622469152116,58.632705271283925,212.55085584829715,0.8333475086841795,2,217.54723396971477,1,1,4,-1.0,0.0,0.0,0.0,1
45.98472857304188,6.884807009544948,113.3767659798496,0.042954910183073784,0,2721.0984604790933,4,8,6,8.237939249306569,0.0,0.0,0.0,0
42.140329554308686,20.654913485027734,143.74811723991047,0.10378910448998879,0,1255.040952988783,12,9,10,26.470645688385716,0.0,0.0,0.0,0
161.5020702860881,69.7593987548133,181.23050701963464,0.47241179586095616,5,468.05706216382316,2,1,2,1.0,1.0,0.0,0.0,1
54.51993945402759,23.317812694734062,77.77156392405726,0.02818349254087711,0,3769.2902641507385,20,7,8,121.93818435751425,0.0,0.0,0.0,0
129.8316665559652,32.0943015227551,200.92632628240247,0.3916566032551531,5,288.17164563404503,2,2,2,-1.0,0.0,0.0,0.0,1
37.20910771156504,8.087235397918008,75.09864855231814,0.11077259582791586,0,1432.3631263028994,6,2,12,264.3347931750551,0.0,0.0,0.0,0
28.547732320451026,8.625165832597633,142.46474785591562,0.015539572499621922,0,1604.3392301038825,10,4,9,133.70064802075373,0.0,0.0,0.0,0
30.267116188664346,8.678209302469298,85.9173587878756,0.057502745139783366,0,3021.4376915058924,5,6,12,274.12703096122715,0.0,0.0,0.0,0
186.6712885224552,39.60313075411062,203.63050962103742,0.26186111600673284,2,707.714957378659,3,0,2,2.0,0.0,0.0,0.0,1
96.37236600903125,49.075993015299524,197.51199587323129,0.2653455080110424,2,626.2564048181994,4,0,3,1.0,1.0,0.0,0.0,1
41.303864552806594,13.315908787391384,146.47525328318306,0.110249465744186,0,3735.9256470775395,14,7,8,25.621763163815466,0.0,0.0,0.0,0
22.09885651585227,24.212539510263994,69.69257044534284,0.14271447155427483,1,3573.0278884429413,26,9,11,94.73275085927297,0.0,0.0,0.0,0
43.96577699830017,7.81658334862229,94.37593777803355,0.04881991503699635,0,4174.308589246245,27,8,4,43.74184146253941,0.0,0.0,0.0,0
47.33733862562971,16.253335613126662,58.33025831117964,0.027837035517533307,0,1326.4280555419823,19,6,8,349.638081074904,0.0,0.0,0.0,0
89.34865934974766,30.715364252331103,246.72207524304633,0.5184454725429215,3,231.15083958791084,4,0,3,-1.0,0.0,0.0,0.0,1
195.9075932606922,52.101516938608505,251.25480034850142,0.5588137986521999,3,77.95578228158949,3,2,2,-1.0,0.0,0.0,0.0,1
147.83124467192795,74.97885287065549,246.49788828016497,0.2521178396144604,5,70.79435804997036,2,0,0,-1.0,0.0,0.0,0.0,1
23.277879900620682,21.135471392975347,75.18067660508815,0.12356195819262006,0,4337.609358901696,19,2,6,59.62437415625212,0.0,0.0,0.0,0
50.15378211688724,13.63610201571824,128.580848424435,0.06936852255977219,1,2457.5418990844805,18,5,8,210.16160197463523,0.0,0.0,0.0,0
46.86138386249134,18.994261543086743,74.62707341031732,0.13551116337941893,0,4914.306785977062,17,5,13,106.02482011648793,0.0,0.0,0.0,0
49.50416249857189,17.32581496708289,54.4860557627717,0.09338204856934225,0,1875.1895195806874,23,5,8,42.25241687990849,0.0,0.0,0.0,0
175.05002775245262,74.4694046211616,230.592573834524,0.7380792588236813,3,64.44934486266477,4,1,2,1.0,1.0,0.0,0.0,1
29.94107634620287,15.442529868643538,90.15417380052824,0.04507331379489583,0,1396.412739968399,12,5,9,181.7222508877265,0.0,0.0,0.0,0
105.75698966552723,58.129052688233145,189.99423793747587,0.2114092664129029,4,522.3018400774009,4,1,3,1.0,0.0,0.0,0.0,1
138.54869182611642,36.840099035157095,243.62867279914923,0.8302532217744285,2,249.7936057752344,1,1,3,1.0,0.0,0.0,0.0,1
110.25892501454071,45.59543813931619,212.93099897533418,0.37668615260753663,3,17.581349150676083,4,2,2,-1.0,1.0,0.0,0.0,1
16.34722068774863,7.465675585978937,101.8561688665734,0.03687711637401004,0,4948.051400252396,15,5,10,17.145141750821026,0.0,0.0,0.0,0
12.483074572985943,17.47038390348309,56.310636911554624,0.04869137527652423,0,1719.4711354684202,6,5,8,86.36257068824017,0.0,0.0,0.0,0
48.122934287034525,22.53531273523499,84.20817487159076,0.12318859570080193,0,4239.938844085865,24,4,7,183.3352468238235,0.0,0.0,0.0,0
142.20962861766583,76.002442821802,239.62396422130917,0.4788273017301863,2,695.9606138822556,2,1,3,-1.0,1.0,0.0,0.0,1
15.619296614576292,10.370098345056707,99.24017592043357,0.12550945292156787,0,1420.9253597168188,13,7,13,86.94644394859989,0.0,0.0,0.0,0
37.128666348297784,18.0717354008884,77.39887815430181,0.08895842849510364,0,710.0551132160334,18,4,4,105.57402452917889,0.0,0.0,0.0,0
21.5187411183012,16.588112621733092,129.81708026178453,0.11799195918268528,0,4944.364009176596,27,9,2,256.6455682999305,0.0,0.0,0.0,0
123.54724767338412,69.88532867436884,188.261522968472,0.5698472925573863,2,496.45227046168446,2,2,2,-1.0,0.0,0.0,0.0,1
24.545340366494337,23.46001678779767,82.58354395041454,0.11727602867594816,0,3365.356066828526,20,9,12,245.94216320374346,0.0,0.0,0.0,0
10.4549090640388,6.508243519855766,75.03587295708554,0.10039731245452525,0,2326.712658905116,19,4,9,354.252454815901,0.0,0.0,0.0,0
189.9517960395525,30.799857352037055,183.57307075595534,0.5573954287479737,5,280.42979876736786,3,0,1,0.0,0.0,0.0,0.0,1
55.9095886614867,12.626716342445686,126.51902029810299,0.08965305449152511,1,2021.9694945141814,14,7,7,245.91530959889786,0.0,0.0,0.0,0
38.25088844530553,14.364528081852647,138.8325814702622,0.11500467357502236,0,4075.6483916857387,12,2,3,97.25783490097058,0.0,0.0,0.0,0
34.2294041598809,23.52962201422806,85.39717479788638,0.10867830035014393,0,55.76013842349323,26,2,13,186.28702341953468,0.0,0.0,0.0,0
53.40490799335314,22.625013633637796,85.01865243319611,0.012488648707594818,0,1591.9858801192308,11,8,6,177.12236095505688,0.0,0.0,0.0,0
114.75613597021825,76.6966725427487,197.0360944836491,0.6855251608771236,2,507.55261535654034,4,0,4,0.0,0.0,0.0,0.0,1
25.12632706023563,18.870278471499383,50.89127841717489,0.028294726517398165,0,376.1413396104025,2,1,6,129.6095897225643,0.0,0.0,0.0,0
116.11252926095506,46.93881725047652,192.25316804640772,0.46224410493637025,5,187.29723615498222,2,0,4,1.0,0.0,0.0,0.0,1
34.14256372050524,9.245712833371826,61.55583766806318,0.12546313844784593,0,121.18711812155722,27,7,6,72.71518533053292,0.0,0.0,0.0,0
57.71084084173534,16.962357570710715,125.43547925485487,0.10707129745151685,0,4749.172503800024,29,7,6,317.74799903364607,0.0,0.0,0.0,0
46.70622718284843,7.081519128364939,128.93334823405525,0.0798495903880654,0,3296.0976438316916,16,1,3,347.8729551156777,0.0,0.0,0.0,0
184.49670122520243,67.48710351171056,194.75317839153308,0.20043857416628746,3,736.0646804792422,2,0,1,-1.0,0.0,0.0,0.0,1
35.04846509294342,12.499290981490585,112.58583970701171,0.11903867958034853,0,2806.1520026471994,17,6,3,297.1344206722124,0.0,0.0,0.0,0
35.284837189068696,6.240828339131086,57.115567887790974,0.08607987745156444,0,4396.265888580062,28,5,8,334.9031985236168,0.0,0.0,0.0,0
15.61398029195372,13.805800920173922,143.18832818364257,0.02178175300720058,0,1556.1595183546465,21,6,13,53.76499118484095,0.0,0.0,0.0,0
130.54518095326569,58.52427771785917,245.91541412674616,0.38390952644642296,4,140.07501865239644,4,0,3,0.0,0.0,0.0,0.0,1
57.981307689486556,12.14939291003483,56.58940182119196,0.025058350420317854,1,2836.914068699732,10,4,10,93.80198338849586,0.0,0.0,0.0,0
42.38018306802445,22.971663608155094,95.01898259776145,0.11629998398838187,0,823.1725697324339,6,2,2,230.8044798675115,0.0,0.0,0.0,0
34.84817414529151,24.84316029646625,135.14249577450957,0.03127657715360037,1,626.0136695331066,18,3,13,320.46062696245036,0.0,0.0,0.0,0
18.446753153608228,10.571806780639172,67.70104842767468,0.013305380063558341,0,2330.8549017619926,26,2,0,183.74730386202276,0.0,0.0,0.0,0
51.04596068065001,13.577687787894204,68.89856599711752,0.042269602559473866,0,2620.0745242871276,4,8,12,212.89581195577026,0.0,0.0,0.0,0
48.72428015598955,7.688668547391,96.77206159711508,0.09088452227692245,0,184.17792906435386,4,2,0,40.85612101919807,0.0,0.0,0.0,0
211.93220201035206,57.58261619096179,217.15348629644853,0.4179980453474915,4,435.18502071405226,3,0,1,0.0,0.0,0.0,0.0,1
23.296896248211947,12.206901904105365,75.99498628542626,0.06798612702432465,0,1434.8293604862813,21,4,12,249.92687798216593,0.0,0.0,0.0,0
29.463173149088504,22.665366944257695,59.14250741630032,0.08143710155165254,0,2377.5499997629827,18,9,1,324.8859248284996,0.0,0.0,0.0,0
52.35060176945418,21.558241242981286,88.28242079635038,0.08836781039703548,0,1243.9735344087137,17,2,3,221.50382984733892,0.0,0.0,0.0,0
29.65852172821321,12.755286570594995,78.6866874982794,0.04028694064994499,0,395.81650738907535,11,5,1,240.65476671416053,0.0,0.0,0.0,0
18.871582612479912,14.549761009248554,99.45977706694649,0.0734897629867291,0,1325.402263806218,22,3,0,47.859241473522445,0.0,0.0,0.0,0
55.762717083455314,24.174048148156924,55.78638977577074,0.05917826979121948,0,1711.5173207449677,26,4,9,141.71796015630335,0.0,0.0,0.0,0
21.681238182428327,13.191218545250186,128.0084023734965,0.11568372229356054,0,4615.005424866557,15,2,8,52.900372394967704,0.0,0.0,0.0,0
169.56804094195502,59.26271131190913,193.3302115966153,0.22183557290167988,3,347.7425021026003,3,1,0,-1.0,0.0,0.0,1.0,1
128.7767579324342,55.21319263549727,218.5902674019005,0.84479663061069,2,543.4929317837922,1,1,4,-1.0,0.0,0.0,1.0,1
179.14101464627498,42.0568508855002,246.501801998759,0.6146361238820575,5,784.5790807183322,3,2,1,0.0,1.0,0.0,0.0,1
14.232130360612569,5.929920793826087,61.09562610343367,0.0515560638203427,0,981.3272896865743,15,5,13,100.76742466533479,0.0,0.0,0.0,0
25.822728826672883,11.84372811517315,69.44635191823137,0.0842922164989859,0,467.63593737059995,6,8,2,185.9707387268337,0.0,0.0,0.0,0
43.81195926500554,9.615367799607085,129.10298770117512,0.08870372134895296,0,2419.4996475289263,13,2,1,11.739303366623348,0.0,0.0,0.0,0
157.26090901682986,55.33789090118845,203.87439097922004,0.36684893801294105,2,225.63434543597222,4,0,0,-1.0,0.0,0.0,0.0,1
144.797558306283,55.1444028392834,195.25897878969207,0.787432267051063,4,547.9721639276438,1,0,4,-1.0,0.0,1.0,0.0,1
52.289423335934366,11.4849979127723,109.32377215654174,0.08084431790346315,0,3715.3000221764146,25,1,14,295.4669238699699,0.0,0.0,0.0,0
37.840063122917506,23.72309548321562,119.6029796674973,0.08550917551340474,0,3094.2857721608902,22,7,1,92.76973191045465,0.0,0.0,0.0,0
115.61786291898218,50.44459173526957,244.67171809463463,0.4323187875601282,3,432.536927035044,3,2,4,-1.0,0.0,0.0,0.0,1
12.954694503912663,22.976947763604947,115.07685475587473,0.13113400862075272,0,886.9512982621629,2,8,13,168.0307689887031,0.0,0.0,0.0,0
109.92543502192764,76.44753348745428,181.71584589164277,0.7988262687025471,3,622.0462720451762,4,2,4,-1.0,1.0,0.0,0.0,1
46.24905849620262,15.77626018079238,56.06289260664682,0.1034999605963415,0,4656.503683990358,20,4,8,163.4008002748027,0.0,0.0,0.0,0
89.80384138998052,63.20393689210366,219.60482742064306,0.7379577965853938,2,164.07131816728213,4,1,4,1.0,0.0,0.0,0.0,1
58.90170944428425,21.59844625966981,115.90341330833238,0.11039947324957715,1,4800.772916781765,3,3,4,321.04058172866513,0.0,0.0,0.0,0
40.64886707946802,24.71267240175408,138.23965347663636,0.14348458928417535,0,572.5994289863436,24,7,1,289.5288325697626,0.0,0.0,0.0,0
13.576941094518821,11.50103047219175,73.2779684437479,0.0397396329333609,0,1019.3339918330307,29,1,1,90.16298267697825,0.0,0.0,0.0,0
19.312246914988737,14.70689794268836,133.01772429995873,0.14259176621143355,0,1801.8330526984944,20,7,11,160.20169017527718,0.0,0.0,0.0,0
207.7580880630124,72.24143124772908,234.84931325058284,0.6771493452008586,2,223.96046977957596,4,0,1,-1.0,0.0,0.0,1.0,1
43.08336298145945,7.824470867462989,107.08774168394763,0.027790553307498553,0,1132.613511601737,13,6,1,329.66463427456665,0.0,0.0,0.0,0
21.973238976723337,22.348082264491353,82.70996654000793,0.04935942253513643,0,958.6363951935482,16,6,1,129.0778200461403,0.0,0.0,0.0,0
59.12344228933469,19.95343540160316,107.57618837162312,0.12762189997051832,0,125.32182197033713,4,2,4,302.7325895587599,0.0,0.0,0.0,0
29.754426117831642,23.60961639159734,112.63010947738658,0.01259335546063524,0,1380.9305042404985,29,4,10,198.81115410340146,0.0,0.0,0.0,0
118.52647013985583,69.88951530031247,253.04835713154338,0.4262266957917157,2,38.88696454819565,2,2,0,-1.0,0.0,0.0,0.0,1
21.878292169174244,11.849451124716577,106.7439251264473,0.04274524163659674,0,4087.3277666499143,4,7,2,211.0626535479023,0.0,0.0,0.0,0
46.95514287329462,10.968698764351512,94.81308598747677,0.04869048051688971,0,2114.0935862533497,12,8,0,20.31814331051268,0.0,0.0,0.0,0
18.622053964661536,21.31418540004146,90.32604212224871,0.1403318309267649,1,618.4037070207789,21,3,4,231.4932195669694,0.0,1.0,0.0,0
18.53914793910723,9.218331122813597,126.39555303101378,0.10600412460248972,0,4430.051537592527,12,3,12,158.50481246820536,0.0,1.0,0.0,0
28.609344853404913,18.45546629458215,142.45702196867336,0.12246960890877577,0,2198.08529716517,6,6,1,171.63409125453103,0.0,0.0,0.0,0
97.9146046242556,70.97333757472109,210.8832967921768,0.42613106157280844,5,742.1746594874305,4,2,1,1.0,0.0,1.0,0.0,1
17.866314000091414,7.37748782354144,126.47191414762791,0.10065829257898716,0,2769.0833688265147,17,3,9,59.50789798003071,0.0,0.0,0.0,0
57.344801267102106,5.641290429683423,54.55809870781826,0.05167710083490301,0,2422.416597454747,10,4,8,71.69764681155021,0.0,0.0,0.0,0
15.673681881371955,15.933589997775739,120.92971369176652,0.007505375465213509,0,4023.261855394299,2,5,9,212.19879337966984,0.0,0.0,0.0,0
27.29387303689287,8.089194944466476,52.54477599057509,0.09687335794297264,0,1735.9906245773936,27,1,0,247.14903350327842,0.0,0.0,0.0,0
27.753199808244208,24.559522387059353,120.38526851328459,0.12470862616006186,0,1217.8045468432492,23,1,13,26.60823453883873,0.0,0.0,0.0,0
45.44821335618887,23.122018573608514,63.77340988878086,0.008152214752298558,0,760.9258214406404,12,2,1,111.65160684045476,0.0,0.0,0.0,0
168.04228583922549,30.60418727572144,233.3345191160208,0.5919943707893229,4,724.6818842897065,4,0,1,-1.0,0.0,0.0,0.0,1
55.727913884407904,13.377413244920945,115.65330699030018,0.024832976966204078,0,3175.9205780338134,15,6,9,318.1027160612094,0.0,0.0,0.0,0
31.67064219625584,7.522321414892666,93.729601716689,0.10981473837016974,0,1438.2794099166338,11,9,9,163.2936352628946,0.0,0.0,0.0,0
47.58102754224068,12.735404172059152,139.8706829574793,0.02658335749597045,0,2779.1208363604264,20,8,7,312.5689723169307,0.0,0.0,0.0,0
45.87684317563135,11.33075462669918,128.20645215724312,0.02629825175678987,0,3335.8600209889,25,8,1,318.6824364472595,0.0,0.0,0.0,0
11.587188268649431,13.46670288306395,58.456537809723784,0.09102704333102087,0,4420.428341767674,11,7,12,356.3082458706506,0.0,0.0,0.0,0
103.10862617142706,48.915245649174025,185.1914000557041,0.6666066980152059,2,235.24946657806734,3,1,2,0.0,0.0,0.0,0.0,1
15.28894534470335,10.558440215387181,139.03144562136512,0.08249826237989294,0,409.7766714120142,19,1,12,233.28782941494816,0.0,0.0,0.0,0
57.67675489257544,22.63231279755995,108.44997955307903,0.12506879263782408,0,438.8612630724494,11,8,11,129.54750122010867,0.0,1.0,0.0,0
28.673428599152448,19.857561514367013,99.00425201695774,0.06453427551031231,0,2183.97711236041,21,6,12,161.15432422646575,0.0,0.0,0.0,0
170.87504005113863,78.26665321157456,232.58973521770633,0.6165843254773788,4,324.98425698945397,4,2,2,1.0,1.0,0.0,1.0,1
17.845131207306004,23.95130252648086,126.68488978177731,0.040243080064165895,0,3621.1733276923815,11,8,8,188.045162540448,0.0,0.0,0.0,0
144.9155176916285,55.24557077209039,206.61175350324947,0.6520744013794579,2,413.1684102031368,4,2,4,-1.0,0.0,0.0,1.0,1
27.712300159462213,18.23306400934502,149.94963504187217,0.03946045707503117,0,3497.367073875955,28,6,5,261.0614515211611,0.0,0.0,0.0,0
52.96552896163862,7.693496359839928,134.76451466520427,0.08890509567568489,1,4386.393615608905,11,3,14,304.7859358623991,0.0,0.0,0.0,0
38.84680616724198,8.096827892949099,85.61939434613794,0.10455195209013944,0,1962.9896934232795,25,7,6,2.1406256788138753,0.0,1.0,0.0,0
146.8710528357612,33.094010562309954,214.08261499310885,0.3869137173089543,2,185.68144834148333,1,2,0,-1.0,0.0,0.0,0.0,1
108.34910649221176,59.75838341090206,207.25438424097672,0.308412363618521,4,671.0785648070773,2,2,0,-1.0,0.0,0.0,0.0,1
42.986576613037855,11.471552080790238,84.12020723921535,0.09928765952368894,0,4069.56480047867,27,5,8,18.900957039219616,0.0,0.0,0.0,0
162.17237908788326,37.79194924020592,195.79624038696463,0.36914561367297644,5,609.9221225196036,2,0,1,-1.0,0.0,0.0,0.0,1
12.767990846920476,15.762420200796264,57.05500637098946,0.14010494866959589,0,3306.852060462732,10,6,5,353.66470496861626,0.0,0.0,0.0,0
45.131355316182606,23.855440022105533,76.70609402393602,0.06602163098069053,0,3067.9831684014907,7,3,2,186.22881593861752,0.0,0.0,0.0,0
58.29968712041631,24.270991987817013,94.37152691202395,0.11926311909903893,0,2761.667344387773,7,3,12,161.2745518184578,0.0,0.0,0.0,0
142.1779889540217,73.70217477726233,235.36034526160705,0.4337151360555761,4,401.2147935651293,2,2,3,-1.0,1.0,0.0,1.0,1
54.84391209149739,11.45719888338905,58.81546442522991,0.008722954198477517,0,3665.659657050772,18,4,1,151.45985330391966,0.0,0.0,0.0,0
31.590354755388862,20.635596518574527,98.41730321634074,0.1191021675398944,0,1743.243701554899,12,4,0,68.43912684842782,0.0,0.0,0.0,0
22.58942266734422,12.406403509010444,52.02362326399504,0.07859897511970007,0,2649.9898009109165,9,8,6,189.87763139624266,0.0,0.0,0.0,0
98.84787139023766,67.13199165729654,201.66522970719657,0.7742522078228602,3,145.6614175049267,1,0,4,1.0,0.0,0.0,0.0,1
142.70604502007362,71.92830707189407,253.4598337279134,0.6405564662331558,5,116.94034119737188,1,2,2,0.0,0.0,0.0,1.0,1
187.99190904211133,59.448771738076005,200.62193327976775,0.8096925430193365,4,776.6765506890081,4,0,2,-1.0,0.0,1.0,0.0,1
123.26759388004896,40.368899021817086,210.67703406859863,0.3270766836277598,5,132.0564310812897,3,0,1,1.0,0.0,0.0,0.0,1
182.89937003701903,33.63460029593982,183.11098971708392,0.2661477677583876,2,442.43117444085374,1,2,1,-1.0,0.0,0.0,1.0,1
59.55282543695435,7.039050991605549,90.46450284400993,0.009367129679626118,0,507.1119027798896,27,2,8,245.59208880053725,0.0,0.0,0.0,0
49.51299519708469,10.915056692406589,99.56539208832471,0.06316783566511223,0,1195.176130340745,9,7,9,105.80644802985877,0.0,1.0,0.0,0
136.23042441589806,61.209808623205156,203.69120323293126,0.6278924098887619,3,287.1843948423256,1,1,0,-1.0,0.0,0.0,1.0,1
165.33022349468135,44.826721467740626,242.54312804433894,0.30778948442567095,2,161.36665243964052,4,1,2,1.0,1.0,0.0,1.0,1
57.00899173646207,22.841487021872414,103.55219160859636,0.08153933623669381,0,1965.8975590776904,4,9,3,151.8362069109632,0.0,0.0,0.0,0
196.2200711073632,78.57460282366068,206.18665511008888,0.3891177766088838,4,622.5098949532063,4,0,4,2.0,1.0,0.0,0.0,1
129.54352357693264,62.36031735190938,211.88842553121984,0.6365684112937595,4,203.1186382191165,2,0,2,2.0,1.0,0.0,0.0,1
171.28921475593887,52.92069158960989,249.97170316065586,0.7399852605683612,3,564.4799500189058,2,0,3,-1.0,0.0,0.0,0.0,1
47.61675889889425,23.231824556122532,105.41261633582742,0.07907209414487708,0,75.14012422984969,11,9,12,228.58463525178576,0.0,0.0,0.0,0
50.06760291351243,13.21009642696713,73.00844918574751,0.06091231988396564,0,1176.7810523059923,8,7,5,21.710259534562187,0.0,0.0,0.0,0
